Title,Price,Bedrooms,Bathrooms,Areas,Location,Url
"Resort Concept Double Storey Link Villa Corner,Liu Li Garden,Cyberjaya",RM 1 500 000,4 Bedrooms,4 Bathrooms,4110 sq.ft.,Putrajaya,https://www.mudah.my/Resort+Concept+Double+Storey+Link+Villa+Corner+Liu+Li+Garden+Cyberjaya-87678081.htm
NICE | 2.5 Storey Terrace (Desiran Bayu) Presint 16 Putrajaya,RM 1 100 000,6 Bedrooms,5 Bathrooms,3800 sq.ft.,Putrajaya,https://www.mudah.my/NICE+2+5+Storey+Terrace+Desiran+Bayu+Presint+16+Putrajaya-87675953.htm
"Astana Residence: 2.5 & 3.5 Storey Semi-D at Precint 8, Putrajaya",RM 3 537 000,6 Bedrooms,7 Bathrooms,5348 sq.ft.,Putrajaya,https://www.mudah.my/Astana+Residence+2+5+3+5+Storey+Semi+D+at+Precint+8+Putrajaya-87670311.htm
"Augusta Residence: 3 Storey Semi-D at Precint 12, Putrajaya",RM 2 680 000,6 Bedrooms,7 Bathrooms,4104 sq.ft.,Putrajaya,https://www.mudah.my/Augusta+Residence+3+Storey+Semi+D+at+Precint+12+Putrajaya-87669760.htm
"Duta Villa 2.5 Storey Hyperlink at Precint 14, Putrajaya",RM 1 580 000,5 Bedrooms,6 Bathrooms,3680 sq.ft.,Putrajaya,https://www.mudah.my/Duta+Villa+2+5+Storey+Hyperlink+at+Precint+14+Putrajaya-87665371.htm
[Fully Fitted] New Haven 2.5 Storey Semi D Presint 18 Putrajaya,RM 1 400 000,6 Bedrooms,5 Bathrooms,3200 sq.ft.,Putrajaya,https://www.mudah.my/+Fully+Fitted+New+Haven+2+5+Storey+Semi+D+Presint+18+Putrajaya-87663951.htm
"NEW UNIT!! 2 Storey Terrace, Presint 12, Putrajaya",RM 1 300 000,4 Bedrooms,3 Bathrooms,2519 sq.ft.,Putrajaya,https://www.mudah.my/NEW+UNIT+2+Storey+Terrace+Presint+12+Putrajaya-87657792.htm
Last Corner 35x85 Rebate 25% Free All Legal Fees + Gov Staff extra 35%,RM 418 999,4 Bedrooms,4 Bathrooms,2781 sq.ft.,Putrajaya,https://www.mudah.my/Last+Corner+35x85+Rebate+25+Free+All+Legal+Fees+Gov+Staff+extra+35+-87661705.htm
2 Storey Terrace Presint 11 Putrajaya,RM 620 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/2+Storey+Terrace+Presint+11+Putrajaya-87660464.htm
Semi D 2 Storey Presint 16 Putrajaya,RM 1 250 000,4 Bedrooms,3 Bathrooms,2800 sq.ft.,Putrajaya,https://www.mudah.my/Semi+D+2+Storey+Presint+16+Putrajaya-87660440.htm
Semi-D Untuk Dijual di Pinggiran Putrajaya,RM 950 000,4 Bedrooms,4 Bathrooms,4070 sq.ft.,Putrajaya,https://www.mudah.my/Semi+D+Untuk+Dijual+di+Pinggiran+Putrajaya-78947139.htm
"2 Sty Townhouse Precint 16, Putrajaya",RM 430 000,3 Bedrooms,3 Bathrooms,1216 sq.ft.,Putrajaya,https://www.mudah.my/2+Sty+Townhouse+Precint+16+Putrajaya-87656480.htm
[STRATEGIC LOCATION]2 storey Townhouse Precint 16 Putrajaya,RM 430 000,3 Bedrooms,3 Bathrooms,1741 sq.ft.,Putrajaya,https://www.mudah.my/+STRATEGIC+LOCATION+2+storey+Townhouse+Precint+16+Putrajaya-87655788.htm
"NEW BRAND &LUAS!! Double Storey Casaview Cybersouth,Cyberjaya",RM 599 000,4 Bedrooms,3 Bathrooms,1959 sq.ft.,Putrajaya,https://www.mudah.my/NEW+BRAND+LUAS+Double+Storey+Casaview+Cybersouth+Cyberjaya-87653568.htm
Double Storey Presint 14 comfort landed house,RM 870 000,4 Bedrooms,3 Bathrooms,1933 sq.ft.,Putrajaya,https://www.mudah.my/Double+Storey+Presint+14+comfort+landed+house-83339044.htm
Double storey house taman emas dengkil (near putrajaya),RM 550 000,4 Bedrooms,3 Bathrooms,2000 sq.ft.,Putrajaya,https://www.mudah.my/Double+storey+house+taman+emas+dengkil+near+putrajaya+-87646584.htm
[Harmoni Residensi-HOC scheme] 2sty Freehold nr Putrajaya,RM 408 000,4 Bedrooms,4 Bathrooms,2600 sq.ft.,Putrajaya,https://www.mudah.my/+Harmoni+Residensi+HOC+scheme+2sty+Freehold+nr+Putrajaya-86151097.htm
"[HOC Last Unit] 2sty BIG SEMI D, Extra Land 1080 sf nr Dengkil_Banting",RM 575 000,5 Bedrooms,4 Bathrooms,2730 sq.ft.,Putrajaya,https://www.mudah.my/+HOC+Last+Unit+2sty+BIG+SEMI+D+Extra+Land+1080+sf+nr+Dengkil_Banting-85649168.htm
New unit!!! 2 storey terrace presint 12 putrajaya,RM 1 300 000,4 Bedrooms,3 Bathrooms,2519 sq.ft.,Putrajaya,https://www.mudah.my/New+unit+2+storey+terrace+presint+12+putrajaya-87635524.htm
BELOW MARKET Double Storey Terrace The Pines Presint 11 Putrajaya,RM 750 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/BELOW+MARKET+Double+Storey+Terrace+The+Pines+Presint+11+Putrajaya-86279377.htm
NEW UNIT BUNGALOW Danau Suria Presint 16 Putrajaya,RM 2 856 000,6 Bedrooms,7 Bathrooms,4557 sq.ft.,Putrajaya,https://www.mudah.my/NEW+UNIT+BUNGALOW+Danau+Suria+Presint+16+Putrajaya-87634250.htm
FREEHOLD NICE Double Storey Townhouse Precint 16 Putrajaya,RM 430 000,3 Bedrooms,3 Bathrooms,1741 sq.ft.,Putrajaya,https://www.mudah.my/FREEHOLD+NICE+Double+Storey+Townhouse+Precint+16+Putrajaya-87624937.htm
"26k cash back! 15% rebate, 2 Storey 22x75, Putrajaya",RM 431 000,4 Bedrooms,4 Bathrooms,2700 sq.ft.,Putrajaya,https://www.mudah.my/26k+cash+back+15+rebate+2+Storey+22x75+Putrajaya-84517876.htm
"END-LOT, FACING OPEN Double Stoery Terrace The Pines Presint 11, 26x75",RM 980 000,4 Bedrooms,3 Bathrooms,2300 sq.ft.,Putrajaya,https://www.mudah.my/END+LOT+FACING+OPEN+Double+Stoery+Terrace+The+Pines+Presint+11+26x75-87619977.htm
FACING GREENERY END Lot Double Storey House Duta Terrace II Presint 14,RM 860 000,4 Bedrooms,3 Bathrooms,2195 sq.ft.,Putrajaya,https://www.mudah.my/FACING+GREENERY+END+Lot+Double+Storey+House+Duta+Terrace+II+Presint+14-87619975.htm
Green Nature World !! High Rebate Now !! Super Big House !!!,RM 418 000,4 Bedrooms,4 Bathrooms,2400 sq.ft.,Putrajaya,https://www.mudah.my/Green+Nature+World+High+Rebate+Now+Super+Big+House+-87619484.htm
22 x 75 [100% Loan] Double Storey Townhouse Teres /5 min to Putrajaya,RM 369 000,4 Bedrooms,2 Bathrooms,1483 sq.ft.,Putrajaya,https://www.mudah.my/22+x+75+100+Loan+Double+Storey+Townhouse+Teres+5+min+to+Putrajaya-87611127.htm
New Bungalow Project in Mahkota Hills still find Terraced Condo Landed,RM 368 000,4 Bedrooms,2 Bathrooms,4000 sq.ft.,Putrajaya,https://www.mudah.my/New+Bungalow+Project+in+Mahkota+Hills+still+find+Terraced+Condo+Landed-87611239.htm
END LOT Fully Furnished 2 Storey Precint 14 Putrajaya,RM 880 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/END+LOT+Fully+Furnished+2+Storey+Precint+14+Putrajaya-86221844.htm
Rumah 2Tkt BSE 20x70 Bandar Seri Ehsan Putrajaya Sepang Salak Tinggi,RM 290 000,4 Bedrooms,3 Bathrooms,1400 sq.ft.,Putrajaya,https://www.mudah.my/Rumah+2Tkt+BSE+20x70+Bandar+Seri+Ehsan+Putrajaya+Sepang+Salak+Tinggi-87608143.htm
UNIT TERAKHIR 0%DP!! [Rumah Besar Harga Cantik!!! 48x100 Rumah 2Sty,RM 370 000,4 Bedrooms,4 Bathrooms,3789 sq.ft.,Putrajaya,https://www.mudah.my/UNIT+TERAKHIR+0+DP+Rumah+Besar+Harga+Cantik+48x100+Rumah+2Sty-84473309.htm
"[Dekat Sekolah, Alamanda] Teres Corner 2 Tingkat Presint 14 Putrajaya",RM 999 000,4 Bedrooms,3 Bathrooms,2300 sq.ft.,Putrajaya,https://www.mudah.my/+Dekat+Sekolah+Alamanda+Teres+Corner+2+Tingkat+Presint+14+Putrajaya-87605722.htm
Corner 2.5 Storey Semi D Lot Lake View New Haven Presint 18 Putrajaya,RM 1 600 000,6 Bedrooms,5 Bathrooms,3200 sq.ft.,Putrajaya,https://www.mudah.my/Corner+2+5+Storey+Semi+D+Lot+Lake+View+New+Haven+Presint+18+Putrajaya-83185437.htm
"[Termurah, Baru,Freehold] Teres 2 Tingkat di Presint 11 Putrajaya",RM 620 000,4 Bedrooms,3 Bathrooms,2300 sq.ft.,Putrajaya,https://www.mudah.my/+Termurah+Baru+Freehold+Teres+2+Tingkat+di+Presint+11+Putrajaya-87604894.htm
Rumah Teres Bandar Nusaputra- 2 Storey Terrace,RM 565 000,5 Bedrooms,3 Bathrooms,1800 sq.ft.,Putrajaya,https://www.mudah.my/Rumah+Teres+Bandar+Nusaputra+2+Storey+Terrace-87604377.htm
"2sty Terrace House Presint 14 near Alamanda, INSPEN and P. Diplomatik",RM 860 000,4 Bedrooms,3 Bathrooms,1905 sq.ft.,Putrajaya,https://www.mudah.my/2sty+Terrace+House+Presint+14+near+Alamanda+INSPEN+and+P+Diplomatik-82581025.htm
"[Lock, Stock and Barrel] Precinct 8, Putrajaya",RM 845 000,3 Bedrooms,3 Bathrooms,2000 sq.ft.,Putrajaya,https://www.mudah.my/+Lock+Stock+and+Barrel+Precinct+8+Putrajaya-87595373.htm
"CHEAPEST 2 Storey Intermediate Terrace Presint 11, Putrajaya",RM 620 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/CHEAPEST+2+Storey+Intermediate+Terrace+Presint+11+Putrajaya-87504563.htm
PutraJaya Double Storey New Project FreeHold Free All Fee 0%D/P 26x80,RM 418 888,4 Bedrooms,4 Bathrooms,3285 sq.ft.,Putrajaya,https://www.mudah.my/PutraJaya+Double+Storey+New+Project+FreeHold+Free+All+Fee+0+D+P+26x80-87588285.htm
Double Storey Bungalow Presint 10 Putrajaya,RM 2 700 000,6 Bedrooms,5 Bathrooms,4800 sq.ft.,Putrajaya,https://www.mudah.my/Double+Storey+Bungalow+Presint+10+Putrajaya-87588441.htm
RENOVATED! Semi D Taman Saujana Sg. Merab,RM 590 000,4 Bedrooms,3 Bathrooms,3600 sq.ft.,Putrajaya,https://www.mudah.my/RENOVATED+Semi+D+Taman+Saujana+Sg+Merab-87587656.htm
Fully Fitted 2 Storey Landed (DUTA TERRACE II ) Presint 14 Putrajaya,RM 880 000,4 Bedrooms,3 Bathrooms,1905 sq.ft.,Putrajaya,https://www.mudah.my/Fully+Fitted+2+Storey+Landed+DUTA+TERRACE+II+Presint+14+Putrajaya-83384987.htm
"[With Pool] NEW 2.5 Storey Bungalow Danau Suria Presint 16, Putrajaya",RM 3 809 000,6 Bedrooms,6 Bathrooms,4557 sq.ft.,Putrajaya,https://www.mudah.my/+With+Pool+NEW+2+5+Storey+Bungalow+Danau+Suria+Presint+16+Putrajaya-76902209.htm
Bungalow Concept ! [High Cashback 128K] 42x90 Freehold 0%D/P Putrajaya,RM 388 999,4 Bedrooms,4 Bathrooms,3109 sq.ft.,Putrajaya,https://www.mudah.my/Bungalow+Concept+High+Cashback+128K+42x90+Freehold+0+D+P+Putrajaya-87585123.htm
"[Below Market] 2 sty Terrace The Pines Presint 11, Putrajaya",RM 760 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/+Below+Market+2+sty+Terrace+The+Pines+Presint+11+Putrajaya-85690198.htm
[ HOT NEGO ] Semi D Detached New Haven Precint Presint 18 Putrajaya,RM 1 450 000,5 Bedrooms,4 Bathrooms,3240 sq.ft.,Putrajaya,https://www.mudah.my/+HOT+NEGO+Semi+D+Detached+New+Haven+Precint+Presint+18+Putrajaya-86210478.htm
PRIVATE POOL 2 Storey Bungalow Danau Suria - Presint 16 Putrajaya,RM 4 300 000,5 Bedrooms,6 Bathrooms,7711 sq.ft.,Putrajaya,https://www.mudah.my/PRIVATE+POOL+2+Storey+Bungalow+Danau+Suria+Presint+16+Putrajaya-79843231.htm
Corner lot 2 storey precint 11 putrajaya,RM 950 000,4 Bedrooms,3 Bathrooms,1650 sq.ft.,Putrajaya,https://www.mudah.my/Corner+lot+2+storey+precint+11+putrajaya-87582105.htm
(FACING LAKE) YARA Twinvilla 2 1/2 Storey Semi D Presint 8 Putrajaya,RM 3 000 000,5 Bedrooms,5 Bathrooms,5300 sq.ft.,Putrajaya,https://www.mudah.my/+FACING+LAKE+YARA+Twinvilla+2+1+2+Storey+Semi+D+Presint+8+Putrajaya-87569276.htm
[Facing Putrajaya Lake + private pool] SERA TWIN VILLA Presint 8 Putra,RM 3 100 000,6 Bedrooms,6 Bathrooms,4500 sq.ft.,Putrajaya,https://www.mudah.my/+Facing+Putrajaya+Lake+private+pool+SERA+TWIN+VILLA+Presint+8+Putra-85002951.htm
5 star view direct facing lake putrajaya & masjid mizan presint 8,RM 2 800 000,6 Bedrooms,6 Bathrooms,4500 sq.ft.,Putrajaya,https://www.mudah.my/5+star+view+direct+facing+lake+putrajaya+masjid+mizan+presint+8-85002872.htm
(TANAH LUAS) Double Storey Bungalow at Presint 14A Putrajaya,RM 2 900 000,7 Bedrooms,7 Bathrooms,6000 sq.ft.,Putrajaya,https://www.mudah.my/+TANAH+LUAS+Double+Storey+Bungalow+at+Presint+14A+Putrajaya-87565748.htm
"THE PINES 2 Storey Intermediate Terrace Presint 11, Putrajaya",RM 750 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/THE+PINES+2+Storey+Intermediate+Terrace+Presint+11+Putrajaya-87565014.htm
Double Storey Terrace Presint 11 Putrajaya[NEAR SURAU],RM 620 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/Double+Storey+Terrace+Presint+11+Putrajaya+NEAR+SURAU+-87564670.htm
Astana Residence Presint 8 Putrajaya,RM 3 312 900,6 Bedrooms,7 Bathrooms,5752 sq.ft.,Putrajaya,https://www.mudah.my/Astana+Residence+Presint+8+Putrajaya-84829783.htm
Augusta Residence Presint 12 Putrajaya,RM 2 173 139,6 Bedrooms,7 Bathrooms,4291 sq.ft.,Putrajaya,https://www.mudah.my/Augusta+Residence+Presint+12+Putrajaya-84829759.htm
[Gov Xtra Rebate 35%] CashBack RM188K 100% Loan 45X90 Bunglow Freehold,RM 501 888,4 Bedrooms,3 Bathrooms,3571 sq.ft.,Putrajaya,https://www.mudah.my/+Gov+Xtra+Rebate+35+CashBack+RM188K+100+Loan+45X90+Bunglow+Freehold-87562896.htm
"Fully Furnished Terrace at Presint 11,Putrajaya For Sale",RM 750 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/Fully+Furnished+Terrace+at+Presint+11+Putrajaya+For+Sale-84017118.htm
3 UNIT TERAKHIR [PROMOSI BESAR]0%D/P Rumah 24x85 Dua Tingkat Putrajaya,RM 578 399,4 Bedrooms,4 Bathrooms,2812 sq.ft.,Putrajaya,https://www.mudah.my/3+UNIT+TERAKHIR+PROMOSI+BESAR+0+D+P+Rumah+24x85+Dua+Tingkat+Putrajaya-87541494.htm
BANGLO DI PUTRAJAYA,RM 1 600 000,5 Bedrooms,5 Bathrooms,7200 sq.ft.,Putrajaya,https://www.mudah.my/BANGLO+DI+PUTRAJAYA+-87538828.htm
Bungalow putrajaya for sale,RM 1 600 000,5 Bedrooms,5 Bathrooms,7200 sq.ft.,Putrajaya,https://www.mudah.my/Bungalow+putrajaya+for+sale-87533784.htm
Unit banglo di putrajaya untuk di jual,RM 1 600 000,5 Bedrooms,5 Bathrooms,7200 sq.ft.,Putrajaya,https://www.mudah.my/Unit+banglo+di+putrajaya+untuk+di+jual-87531507.htm
"2.5 Storey Semi D, Presint 18 Putrajaya ( Freehold,Furnished)",RM 1 450 000,5 Bedrooms,4 Bathrooms,3221 sq.ft.,Putrajaya,https://www.mudah.my/2+5+Storey+Semi+D+Presint+18+Putrajaya+Freehold+Furnished+-86129024.htm
2 Sty Terrace House The Pines Presint 11 Putrajaya,RM 750 000,4 Bedrooms,3 Bathrooms,1400 sq.ft.,Putrajaya,https://www.mudah.my/2+Sty+Terrace+House+The+Pines+Presint+11+Putrajaya-87526921.htm
PUTRAJAYA PRESINT 15 SEMI D Double Storey (RENO+BELOW MV),RM 1 450 000,5 Bedrooms,5 Bathrooms,2800 sq.ft.,Putrajaya,https://www.mudah.my/PUTRAJAYA+PRESINT+15+SEMI+D+Double+Storey+RENO+BELOW+MV+-85309378.htm
(CORNER LOT)(MURAH) 2 Storey Terrace House Presint 14 Putrajaya,RM 999 999,4 Bedrooms,3 Bathrooms,2390 sq.ft.,Putrajaya,https://www.mudah.my/+CORNER+LOT+MURAH+2+Storey+Terrace+House+Presint+14+Putrajaya-87520344.htm
Putrajaya- 2 and half storey house,RM 990 000,5 Bedrooms,5 Bathrooms,2200 sq.ft.,Putrajaya,https://www.mudah.my/Putrajaya+2+and+half+storey+house-72306982.htm
"Two and a half storey terrace (I) , New Hampshire , Presint 18 , Putra",RM 888 000,5 Bedrooms,4 Bathrooms,2500 sq.ft.,Putrajaya,https://www.mudah.my/Two+and+a+half+storey+terrace+I+New+Hampshire+Presint+18+Putra-87519699.htm
[fully furnished] bungalow presint 10 putrajaya,RM 4 350 000,More than 10 Bedroom,9 Bathrooms,10691 sq.ft.,Putrajaya,https://www.mudah.my/+fully+furnished+bungalow+presint+10+putrajaya-84114147.htm
[LIFT & POOL] 2.5 Sty Augusta Residence Semi D Presint 12 Putrajaya,RM 2 173 139,6 Bedrooms,7 Bathrooms,6496 sq.ft.,Putrajaya,https://www.mudah.my/+LIFT+POOL+2+5+Sty+Augusta+Residence+Semi+D+Presint+12+Putrajaya-73137751.htm
"Awesome house. Double storey terrace (I) The Pines , Presint 11,",RM 790 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/Awesome+house+Double+storey+terrace+I+The+Pines+Presint+11+-87518489.htm
Freehold ENDLOT 2 storey Putrajaya Presint 9 for SALE,RM 854 900,4 Bedrooms,3 Bathrooms,2551 sq.ft.,Putrajaya,https://www.mudah.my/Freehold+ENDLOT+2+storey+Putrajaya+Presint+9+for+SALE-84541909.htm
"Luxury two and a half storey Semi d , Yara Twinvilla , Presint 8 ,",RM 3 000 000,5 Bedrooms,5 Bathrooms,5300 sq.ft.,Putrajaya,https://www.mudah.my/Luxury+two+and+a+half+storey+Semi+d+Yara+Twinvilla+Presint+8+-87512444.htm
"Exclusive deal. Double storey semi d , New Haven , Presint 18 , Putraj",RM 1 400 000,6 Bedrooms,5 Bathrooms,3300 sq.ft.,Putrajaya,https://www.mudah.my/Exclusive+deal+Double+storey+semi+d+New+Haven+Presint+18+Putraj-87512382.htm
"Best deal. Double storey terrace (I) at Presint 11 , Putrajaya",RM 620 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/Best+deal+Double+storey+terrace+I+at+Presint+11+Putrajaya-87512259.htm
NEGOTIABLE Rumah Teres Terrace Corner Lot Precint Presint 14 Putrajaya,RM 1 000 000,4 Bedrooms,3 Bathrooms,2450 sq.ft.,Putrajaya,https://www.mudah.my/NEGOTIABLE+Rumah+Teres+Terrace+Corner+Lot+Precint+Presint+14+Putrajaya-86145726.htm
1.4m P18 New Haven Nice Semi D Putrajaya,RM 1 400 000,6 Bedrooms,5 Bathrooms,3300 sq.ft.,Putrajaya,https://www.mudah.my/1+4m+P18+New+Haven+Nice+Semi+D+Putrajaya-87500947.htm
[BELOW MARKET VALUE] The Pines 2 Sty Terrace Presint 11 Putrajaya,RM 750 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/+BELOW+MARKET+VALUE+The+Pines+2+Sty+Terrace+Presint+11+Putrajaya-87500906.htm
"[NicelyDecorated,Fully Furnished] New Haven SemiD Presint 18 Putrajaya",RM 1 400 000,5 Bedrooms,4 Bathrooms,3300 sq.ft.,Putrajaya,https://www.mudah.my/+NicelyDecorated+Fully+Furnished+New+Haven+SemiD+Presint+18+Putrajaya-87501054.htm
"FREEHOLD and CORNER 2.5-STOREY SEMI-D PRESINT 9, PUTRAJAYA",RM 1 550 000,5 Bedrooms,5 Bathrooms,3638 sq.ft.,Putrajaya,https://www.mudah.my/FREEHOLD+and+CORNER+2+5+STOREY+SEMI+D+PRESINT+9+PUTRAJAYA-87490665.htm
"[ 20X65 ] Double storey, nr UPM , Gated Guarded, 100% LOAN, LPPSA",RM 390 000,4 Bedrooms,3 Bathrooms,1300 sq.ft.,Putrajaya,https://www.mudah.my/+20X65+Double+storey+nr+UPM+Gated+Guarded+100+LOAN+LPPSA-87485850.htm
UNIT TERAKHIR 0%DP!! [Rumah Besar Harga Cantik!!! 48x100 Rumah 2Sty,RM 410 000,4 Bedrooms,4 Bathrooms,3777 sq.ft.,Putrajaya,https://www.mudah.my/UNIT+TERAKHIR+0+DP+Rumah+Besar+Harga+Cantik+48x100+Rumah+2Sty-87483899.htm
UNIT TERAKHIR 0%DP!! [Rumah Besar Harga Cantik!!! 48x100 Rumah 2Sty,RM 409 000,4 Bedrooms,4 Bathrooms,3888 sq.ft.,Putrajaya,https://www.mudah.my/UNIT+TERAKHIR+0+DP+Rumah+Besar+Harga+Cantik+48x100+Rumah+2Sty-87483516.htm
FAST DEAL!! [FREE ALL FEE!! 0%DP!!] 40x90 BIG Double Storey FREEHOLD,RM 409 000,4 Bedrooms,4 Bathrooms,3886 sq.ft.,Putrajaya,https://www.mudah.my/FAST+DEAL+FREE+ALL+FEE+0+DP+40x90+BIG+Double+Storey+FREEHOLD-87483794.htm
FAST!! [3 Unit More!!! ] Corner 0%DP FREEHOLD 28x100 Double Storey,RM 417 000,4 Bedrooms,4 Bathrooms,3870 sq.ft.,Putrajaya,https://www.mudah.my/FAST+3+Unit+More+Corner+0+DP+FREEHOLD+28x100+Double+Storey-87483757.htm
FAST DEAL!! [FREE ALL FEE!! 0%DP!!] 40x90 BIG Double Storey FREEHOLD,RM 422 000,4 Bedrooms,4 Bathrooms,3777 sq.ft.,Putrajaya,https://www.mudah.my/FAST+DEAL+FREE+ALL+FEE+0+DP+40x90+BIG+Double+Storey+FREEHOLD-87483483.htm
FAST!! [3 Unit More!!! ] Corner 0%DP FREEHOLD 28x100 Double Storey,RM 411 000,4 Bedrooms,4 Bathrooms,3886 sq.ft.,Putrajaya,https://www.mudah.my/FAST+3+Unit+More+Corner+0+DP+FREEHOLD+28x100+Double+Storey-87483426.htm
LAST !!! [CORNER BIG HOUSE!!] 0%D/P Freehold 25x100 Double Storey,RM 413 000,4 Bedrooms,4 Bathrooms,3877 sq.ft.,Putrajaya,https://www.mudah.my/LAST+CORNER+BIG+HOUSE+0+D+P+Freehold+25x100+Double+Storey-87483663.htm
LAST !!! [CORNER BIG HOUSE!!] 0%D/P Freehold 25x100 Double Storey,RM 407 000,4 Bedrooms,4 Bathrooms,3888 sq.ft.,Putrajaya,https://www.mudah.my/LAST+CORNER+BIG+HOUSE+0+D+P+Freehold+25x100+Double+Storey-87482989.htm
Last Unit!! Rebate 95%!! Cash Back 200K!! Freehold 50X100 Big 2Storey,RM 412 000,5 Bedrooms,4 Bathrooms,3468 sq.ft.,Putrajaya,https://www.mudah.my/Last+Unit+Rebate+95+Cash+Back+200K+Freehold+50X100+Big+2Storey-87482327.htm
"[Cheapest, Freehold]2 Storey Intermediate Terrace Presint 11 Putrajaya",RM 620 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/+Cheapest+Freehold+2+Storey+Intermediate+Terrace+Presint+11+Putrajaya-87479807.htm
2 storey Bungalow Presint 10 Putrajaya,RM 2 700 000,6 Bedrooms,5 Bathrooms,4800 sq.ft.,Putrajaya,https://www.mudah.my/2+storey+Bungalow+Presint+10+Putrajaya-87478612.htm
CHEAPEST & HUGE BACKYARD Double Storey Superlink Presint 14 Putrajaya,RM 790 000,4 Bedrooms,3 Bathrooms,1800 sq.ft.,Putrajaya,https://www.mudah.my/CHEAPEST+HUGE+BACKYARD+Double+Storey+Superlink+Presint+14+Putrajaya-86065716.htm
EXTENDED 2 Storey Semi D Presint 15 Putrajaya - 5R 5B (Freehold),RM 1 500 000,5 Bedrooms,5 Bathrooms,3939 sq.ft.,Putrajaya,https://www.mudah.my/EXTENDED+2+Storey+Semi+D+Presint+15+Putrajaya+5R+5B+Freehold+-82959219.htm
[nice and exclusive house] taman desa saujana sg merab,RM 590 000,4 Bedrooms,3 Bathrooms,3600 sq.ft.,Putrajaya,https://www.mudah.my/+nice+and+exclusive+house+taman+desa+saujana+sg+merab-87466910.htm
"Freehold- Renovated Semi-D, Precint 14 Putrajaya for Sale",RM 1 500 000,5 Bedrooms,5 Bathrooms,2800 sq.ft.,Putrajaya,https://www.mudah.my/Freehold+Renovated+Semi+D+Precint+14+Putrajaya+for+Sale-86077499.htm
"Myra residence , 2 storey semi-d, precint 11, putrajaya",RM 1 720 800,5 Bedrooms,5 Bathrooms,3644 sq.ft.,Putrajaya,https://www.mudah.my/Myra+residence+2+storey+semi+d+precint+11+putrajaya-83881156.htm
Teres 2 Tingkat Presint 9 Putrajaya,RM 685 000,4 Bedrooms,3 Bathrooms,1400 sq.ft.,Putrajaya,https://www.mudah.my/Teres+2+Tingkat+Presint+9+Putrajaya-85639149.htm
Extra Land 35ft [Corner Lot] 2Sty Next to Cyberjaya 1st Come 1st serve,RM 505 000,4 Bedrooms,4 Bathrooms,2850 sq.ft.,Putrajaya,https://www.mudah.my/Extra+Land+35ft+Corner+Lot+2Sty+Next+to+Cyberjaya+1st+Come+1st+serve-87444169.htm
P10 Putrajaya Nice Modern 2 Storey Bungalow,RM 2 700 000,6 Bedrooms,5 Bathrooms,7800 sq.ft.,Putrajaya,https://www.mudah.my/P10+Putrajaya+Nice+Modern+2+Storey+Bungalow-87440342.htm
[Corner with Spacious Land] 2 Storey Terrace Presint 14 Putrajaya,RM 999 999,4 Bedrooms,3 Bathrooms,2400 sq.ft.,Putrajaya,https://www.mudah.my/+Corner+with+Spacious+Land+2+Storey+Terrace+Presint+14+Putrajaya-87438515.htm
(new house)+(the only terrace with bath tub)2stry terrace turnberry,RM 1 150 000,4 Bedrooms,3 Bathrooms,1765 sq.ft.,Putrajaya,https://www.mudah.my/+new+house+the+only+terrace+with+bath+tub+2stry+terrace+turnberry-87437215.htm
HURRY!!!! -Double Storey Semi Detached Presint 15 Putrajaya,RM 1 400 000,6 Bedrooms,5 Bathrooms,2800 sq.ft.,Putrajaya,https://www.mudah.my/HURRY+Double+Storey+Semi+Detached+Presint+15+Putrajaya-85135768.htm
"FACING OPEN End Lot 2 Storey Terrace House, Presint 14 Putrajaya",RM 880 000,4 Bedrooms,3 Bathrooms,2185 sq.ft.,Putrajaya,https://www.mudah.my/FACING+OPEN+End+Lot+2+Storey+Terrace+House+Presint+14+Putrajaya-86038907.htm
"FULLY FURNISHED 2 Storey Terrace House The Pines Presint 11, Putrajaya",RM 770 000,4 Bedrooms,3 Bathrooms,2100 sq.ft.,Putrajaya,https://www.mudah.my/FULLY+FURNISHED+2+Storey+Terrace+House+The+Pines+Presint+11+Putrajaya-85996995.htm
